2.38803227054,-36.302734375
2.49962505933,-2.90234375
2.97371014559,-2.80859375
2.78873719731,8.494140625
2.03131147135,2.439453125
2.5984948661,-20.87109375
1.52505856585,-62.923828125
1.18919048924,-63.818359375
1.66801732407,62.08984375
1.60094720242,-62.6328125
1.90523753611,59.06640625
3.24927485125,3.75
2.19929460241,-6.880859375
2.45262204563,-18.443359375
3.20060431569,5.626953125
2.4143400358,3.505859375
1.6526087457,62.455078125
2.38738810907,-38.478515625
2.13781617896,-10.1484375
1.88849855505,60.880859375
1.71993530583,-61.708984375
2.38011920705,-17.212890625
2.31416313075,12.908203125
2.72346336079,-6.87890625
2.64726526374,0.98828125
2.11877754484,42.09375
2.93965003156,-3.61328125
2.31088623145,38.880859375
2.54402582795,-11.064453125
2.67923392841,-7.37890625
1.86875658097,60.84375
2.1909334453,31.208984375
2.31515131601,-48.427734375
2.09828018164,-13.345703125
2.66587502351,-6.435546875
2.70279711979,-9.48828125
2.50519170381,9.693359375
3.16651425325,-5.294921875
2.19334816608,53.388671875
2.19519230834,-14.224609375
2.04472506641,18.974609375
1.89336684675,-60.390625
1.84237860676,-60.685546875
2.5352927059,19.11328125
2.90539957986,2.14453125
3.0047550965,7.01171875
1.78691961593,-61.60546875
2.27166883845,27.65625
1.58364309167,-62.76171875
2.45628755771,4.2109375
2.3228108288,-29.013671875
1.79620720413,61.322265625
2.31499577829,30.77734375
2.03251364083,56.94140625
2.04593600865,58.125
2.69319953094,-2.4921875
2.4036838355,24.126953125
2.42494564558,-8.984375
1.79134816763,-61.373046875
1.550904655,62.849609375
2.47210182547,20.8828125
1.59803273172,62.71875
2.51018868125,-0.712890625
2.1713301751,-55.318359375
1.66516060192,62.275390625
2.80419420472,-10.05859375
1.41653715374,63.416015625
2.86546708901,-4.228515625
2.04160291793,-57.859375
3.00316515246,3.44140625
1.43342771741,63.474609375
2.23674843866,52.740234375
1.54008693923,-63.07421875
2.29005439171,0.89453125
1.94823571331,-56.328125
1.62872218011,-62.857421875
2.86633263349,2.916015625
1.89809948408,59.498046875
2.42626214887,-8.9140625
2.74325172967,0.546875
1.74938066462,-61.712890625
2.01753246545,58.18359375
2.18516420301,38.908203125
2.37992595344,1.189453125
2.53538313466,-7.5
1.72818606875,-61.865234375
2.16483024292,55.892578125
1.84286021371,60.9765625
2.34895179842,22.841796875
2.55877919765,7.12890625
3.03434617028,-4.701171875
1.7889656516,61.748046875
3.04766469608,1.326171875
3.00217204408,0.4296875
1.8395649362,-60.53125
2.5417294981,12.138671875
3.0662535167,0.96484375
2.16021161935,-55.29296875
1.72799802597,-61.859375
2.92779721062,-7.1640625
2.45663891413,15.666015625
2.19392900486,-8.810546875
2.30417605322,-1.6875
1.49597840701,63.10546875
1.76461865359,-61.634765625
1.50145511911,-63.052734375
1.4669187809,63.2578125
3.03652350816,9.6640625
3.06660615735,2.033203125
2.15858797164,17.73828125
2.36388687135,30.396484375
2.51576640371,-9.744140625
1.77663482852,61.216796875
2.05936752953,-55.529296875
3.11000148766,0.193359375
2.45879481158,14.400390625
2.57794954932,-10.57421875
2.38427671812,-2.794921875
1.59215947323,62.685546875
1.69023409006,62.046875
2.80947294778,-3.498046875
2.15524354736,-54.376953125
2.30571054227,10.2265625
2.75175144443,15.87109375
2.31907580541,18.6796875
